Time,TIMESTAMP_START,Time_Obs_LA2_2012,GPP_PI_F,RECO_PI_F,NEE_F,FCH4,FCH4_F
17-Mar-2013 02:30:00,201303170230,17-Mar-2013 02:30:00,-0,1.92076,2.0137,NaN,52.313
17-Mar-2013 03:00:00,201303170300,17-Mar-2013 03:00:00,-0,1.9423,2.0462,NaN,49.627
17-Mar-2013 03:30:00,201303170330,17-Mar-2013 03:30:00,-0,1.94427,2.071,NaN,50.973
17-Mar-2013 04:00:00,201303170400,17-Mar-2013 04:00:00,-0,1.95975,2.0841,NaN,49.31
17-Mar-2013 04:30:00,201303170430,17-Mar-2013 04:30:00,-0,1.97321,2.1689,NaN,47.961
17-Mar-2013 05:00:00,201303170500,17-Mar-2013 05:00:00,-0,1.96032,2.1462,NaN,51.414
17-Mar-2013 05:30:00,201303170530,17-Mar-2013 05:30:00,-0,1.92654,2.0354,NaN,53.585
17-Mar-2013 06:00:00,201303170600,17-Mar-2013 06:00:00,-0,1.92581,2.0522,NaN,53.35
17-Mar-2013 06:30:00,201303170630,17-Mar-2013 06:30:00,-0,2.01832,2.2549,NaN,43.315
17-Mar-2013 07:00:00,201303170700,17-Mar-2013 07:00:00,-0.26824,1.99526,1.727,23.823,23.823
17-Mar-2013 07:30:00,201303170730,17-Mar-2013 07:30:00,-0.6462,2.00468,1.3585,9.77,9.77
17-Mar-2013 08:00:00,201303170800,17-Mar-2013 08:00:00,-0.9774,2.00734,1.0299,NaN,16.997
17-Mar-2013 08:30:00,201303170830,17-Mar-2013 08:30:00,-0.66104,2.00999,1.349,NaN,13.954
17-Mar-2013 09:00:00,201303170900,17-Mar-2013 09:00:00,-1.9909,2.03701,0.04615,31.902,31.902
17-Mar-2013 09:30:00,201303170930,17-Mar-2013 09:30:00,-0.39962,2.06135,1.6617,31.802,31.802
17-Mar-2013 10:00:00,201303171000,17-Mar-2013 10:00:00,-1.2405,2.13592,0.89538,NaN,3.3855
17-Mar-2013 10:30:00,201303171030,17-Mar-2013 10:30:00,-1.635,2.1943,0.55931,30.949,30.949
17-Mar-2013 11:00:00,201303171100,17-Mar-2013 11:00:00,-1.9916,2.26702,0.27539,16.997,16.997
17-Mar-2013 11:30:00,201303171130,17-Mar-2013 11:30:00,-3.0884,2.32345,-0.76499,NaN,22.889
17-Mar-2013 12:00:00,201303171200,17-Mar-2013 12:00:00,-3.5441,2.40031,-1.1438,NaN,18.859
17-Mar-2013 12:30:00,201303171230,17-Mar-2013 12:30:00,-3.2653,2.43632,-0.82894,-12.409,-12.409
17-Mar-2013 13:00:00,201303171300,17-Mar-2013 13:00:00,-3.5986,2.44238,-1.1562,-9.984,-9.984
17-Mar-2013 13:30:00,201303171330,17-Mar-2013 13:30:00,-4.3972,2.4913,-1.9059,1.162,1.162
17-Mar-2013 14:00:00,201303171400,17-Mar-2013 14:00:00,-2.8887,2.57621,-0.31253,-20.884,-20.884
17-Mar-2013 14:30:00,201303171430,17-Mar-2013 14:30:00,-2.3845,2.63521,0.25069,NaN,21.536
17-Mar-2013 15:00:00,201303171500,17-Mar-2013 15:00:00,-2.4991,2.65346,0.15432,NaN,17.494
17-Mar-2013 15:30:00,201303171530,17-Mar-2013 15:30:00,-2.416,2.58077,0.16476,NaN,14.212
17-Mar-2013 16:00:00,201303171600,17-Mar-2013 16:00:00,-2.3046,2.49778,0.1932,NaN,-11.423
17-Mar-2013 16:30:00,201303171630,17-Mar-2013 16:30:00,-2.857,2.47732,-0.37971,2.862,2.862
17-Mar-2013 17:00:00,201303171700,17-Mar-2013 17:00:00,-1.9527,2.45957,0.50692,9.153,9.153
17-Mar-2013 17:30:00,201303171730,17-Mar-2013 17:30:00,-1.7413,2.33567,0.59441,NaN,12.184
17-Mar-2013 18:00:00,201303171800,17-Mar-2013 18:00:00,-0.58697,2.28186,1.6949,NaN,15.487
17-Mar-2013 18:30:00,201303171830,17-Mar-2013 18:30:00,-0.37285,2.23691,1.8641,NaN,16.622
17-Mar-2013 19:00:00,201303171900,17-Mar-2013 19:00:00,-0.18749,2.20219,2.0147,32.556,32.556
17-Mar-2013 19:30:00,201303171930,17-Mar-2013 19:30:00,-0.28627,2.16748,1.8812,10.661,10.661
17-Mar-2013 20:00:00,201303172000,17-Mar-2013 20:00:00,-0.040337,2.16471,2.1244,NaN,18.838
17-Mar-2013 20:30:00,201303172030,17-Mar-2013 20:30:00,-0,2.14836,2.1722,28.971,28.971
17-Mar-2013 21:00:00,201303172100,17-Mar-2013 21:00:00,-0.21225,2.14627,1.934,-14.002,-14.002
17-Mar-2013 21:30:00,201303172130,17-Mar-2013 21:30:00,-0.069443,2.14111,2.0717,20.627,20.627
17-Mar-2013 22:00:00,201303172200,17-Mar-2013 22:00:00,-0,2.13458,2.2294,5.936,5.936
17-Mar-2013 22:30:00,201303172230,17-Mar-2013 22:30:00,-0,2.13757,2.183,NaN,34.747
17-Mar-2013 23:00:00,201303172300,17-Mar-2013 23:00:00,-0.038658,2.14259,2.1039,NaN,34.908
17-Mar-2013 23:30:00,201303172330,17-Mar-2013 23:30:00,-0,2.13674,2.9778,27.167,27.167
18-Mar-2013 00:00:00,201303180000,18-Mar-2013 00:00:00,-0,2.15198,2.8976,NaN,58.024
18-Mar-2013 00:30:00,201303180030,18-Mar-2013 00:30:00,-0,2.15157,2.9095,23.784,23.784
18-Mar-2013 01:00:00,201303180100,18-Mar-2013 01:00:00,-0.21892,2.1532,1.9343,-16.029,-16.029
18-Mar-2013 01:30:00,201303180130,18-Mar-2013 01:30:00,-0.096356,2.15415,2.0578,35.266,35.266
18-Mar-2013 02:00:00,201303180200,18-Mar-2013 02:00:00,-0.54102,2.50413,1.9631,NaN,20.99
18-Mar-2013 02:30:00,201303180230,18-Mar-2013 02:30:00,-0,2.19154,2.3254,NaN,19.19
18-Mar-2013 03:00:00,201303180300,18-Mar-2013 03:00:00,-0.54889,2.26015,1.7113,NaN,17.593
18-Mar-2013 03:30:00,201303180330,18-Mar-2013 03:30:00,-0.01587,2.25499,2.2391,NaN,17.593
18-Mar-2013 04:00:00,201303180400,18-Mar-2013 04:00:00,-0.17968,2.25394,2.0743,NaN,17.593
18-Mar-2013 04:30:00,201303180430,18-Mar-2013 04:30:00,-0,2.25014,2.7225,NaN,17.244
18-Mar-2013 05:00:00,201303180500,18-Mar-2013 05:00:00,-0,2.24908,2.3134,-29.073,-29.073
18-Mar-2013 05:30:00,201303180530,18-Mar-2013 05:30:00,-0.074144,2.24116,2.167,-45.935,-45.935
18-Mar-2013 06:00:00,201303180600,18-Mar-2013 06:00:00,-0.45783,2.59175,2.1339,NaN,34.124
18-Mar-2013 06:30:00,201303180630,18-Mar-2013 06:30:00,-0,2.23285,2.4572,-27.426,-27.426
18-Mar-2013 07:00:00,201303180700,18-Mar-2013 07:00:00,-0,2.20778,2.7733,NaN,11.484
18-Mar-2013 07:30:00,201303180730,18-Mar-2013 07:30:00,-0.54475,2.20533,1.6606,50.822,50.822
18-Mar-2013 08:00:00,201303180800,18-Mar-2013 08:00:00,-0.83578,2.3127,1.4769,65.814,65.814
18-Mar-2013 08:30:00,201303180830,18-Mar-2013 08:30:00,-2.6602,2.36045,-0.29972,NaN,25.662
18-Mar-2013 09:00:00,201303180900,18-Mar-2013 09:00:00,-3.1623,2.41374,-0.74853,NaN,-47.718
18-Mar-2013 09:30:00,201303180930,18-Mar-2013 09:30:00,-6.3328,2.42443,-3.9084,-42.986,-42.986
18-Mar-2013 10:00:00,201303181000,18-Mar-2013 10:00:00,-4.261,2.41586,-1.8451,NaN,16.436
18-Mar-2013 10:30:00,201303181030,18-Mar-2013 10:30:00,-2.6101,2.53668,-0.073453,4.532,4.532
18-Mar-2013 11:00:00,201303181100,18-Mar-2013 11:00:00,-2.912,2.57426,-0.33777,-2.779,-2.779
18-Mar-2013 11:30:00,201303181130,18-Mar-2013 11:30:00,-3.0628,2.58434,-0.4785,-3.935,-3.935
18-Mar-2013 12:00:00,201303181200,18-Mar-2013 12:00:00,-3.4728,2.68589,-0.78687,NaN,13.257
18-Mar-2013 12:30:00,201303181230,18-Mar-2013 12:30:00,-3.3725,2.72005,-0.65243,NaN,71.631
18-Mar-2013 13:00:00,201303181300,18-Mar-2013 13:00:00,-2.5012,2.74528,0.24411,NaN,12.831
18-Mar-2013 13:30:00,201303181330,18-Mar-2013 13:30:00,-3.4355,2.80209,-0.63344,NaN,13.633
18-Mar-2013 14:00:00,201303181400,18-Mar-2013 14:00:00,-3.7433,2.86159,-0.8817,6.702,6.702
18-Mar-2013 14:30:00,201303181430,18-Mar-2013 14:30:00,-3.8912,2.85873,-1.0324,4.572,4.572
18-Mar-2013 15:00:00,201303181500,18-Mar-2013 15:00:00,-3.1877,2.84009,-0.34762,5.226,5.226
18-Mar-2013 15:30:00,201303181530,18-Mar-2013 15:30:00,-3.4231,2.86808,-0.55501,5.835,5.835
18-Mar-2013 16:00:00,201303181600,18-Mar-2013 16:00:00,-2.9674,2.90294,-0.064425,4.067,4.067
18-Mar-2013 16:30:00,201303181630,18-Mar-2013 16:30:00,-3.0357,2.84861,-0.18707,8.627,8.627
18-Mar-2013 17:00:00,201303181700,18-Mar-2013 17:00:00,-2.3691,2.8141,0.44496,NaN,26.414
18-Mar-2013 17:30:00,201303181730,18-Mar-2013 17:30:00,-2.3613,2.76022,0.39894,11.227,11.227
18-Mar-2013 18:00:00,201303181800,18-Mar-2013 18:00:00,-1.7441,2.69101,0.94689,20.592,20.592
18-Mar-2013 18:30:00,201303181830,18-Mar-2013 18:30:00,-0.50079,2.55101,2.0502,NaN,20.99
18-Mar-2013 19:00:00,201303181900,18-Mar-2013 19:00:00,-0.069643,2.43146,2.3618,31.33,31.33
18-Mar-2013 19:30:00,201303181930,18-Mar-2013 19:30:00,-0.14176,2.3548,2.213,NaN,13.764
18-Mar-2013 20:00:00,201303182000,18-Mar-2013 20:00:00,-0.029922,2.29822,2.2683,NaN,17.016
18-Mar-2013 20:30:00,201303182030,18-Mar-2013 20:30:00,-0.0063,2.27423,2.2679,NaN,16.481
18-Mar-2013 21:00:00,201303182100,18-Mar-2013 21:00:00,-0,2.23912,2.3102,NaN,18.396
18-Mar-2013 21:30:00,201303182130,18-Mar-2013 21:30:00,-0,2.22552,2.3099,NaN,19.337
18-Mar-2013 22:00:00,201303182200,18-Mar-2013 22:00:00,-0,2.23135,2.3099,NaN,19.337
18-Mar-2013 22:30:00,201303182230,18-Mar-2013 22:30:00,-0,2.22537,2.3099,NaN,19.337
18-Mar-2013 23:00:00,201303182300,18-Mar-2013 23:00:00,-0,2.21035,2.3025,NaN,19.337
18-Mar-2013 23:30:00,201303182330,18-Mar-2013 23:30:00,-0.35966,2.57603,2.2164,NaN,25.961
19-Mar-2013 00:00:00,201303190000,19-Mar-2013 00:00:00,-0,2.17265,2.3371,NaN,36.149
19-Mar-2013 00:30:00,201303190030,19-Mar-2013 00:30:00,-0,2.16595,2.3238,NaN,36.586
19-Mar-2013 01:00:00,201303190100,19-Mar-2013 01:00:00,-0,2.16828,2.3315,NaN,36.586
19-Mar-2013 01:30:00,201303190130,19-Mar-2013 01:30:00,-0,2.23046,3.9412,46.305,46.305
19-Mar-2013 02:00:00,201303190200,19-Mar-2013 02:00:00,-0,2.18198,3.1376,58.127,58.127
19-Mar-2013 02:30:00,201303190230,19-Mar-2013 02:30:00,-0,2.14048,2.5202,59.442,59.442
19-Mar-2013 03:00:00,201303190300,19-Mar-2013 03:00:00,-0,2.10245,3.3473,86.381,86.381
19-Mar-2013 03:30:00,201303190330,19-Mar-2013 03:30:00,-0,2.07487,2.4927,35.2,35.2
19-Mar-2013 04:00:00,201303190400,19-Mar-2013 04:00:00,-0.25811,2.057,1.7989,NaN,52.495
19-Mar-2013 04:30:00,201303190430,19-Mar-2013 04:30:00,-0,2.04191,2.7273,NaN,54.1
19-Mar-2013 05:00:00,201303190500,19-Mar-2013 05:00:00,-0.46035,2.02543,1.5651,NaN,58.293
19-Mar-2013 05:30:00,201303190530,19-Mar-2013 05:30:00,-0.52773,2.00618,1.4784,NaN,57.153
19-Mar-2013 06:00:00,201303190600,19-Mar-2013 06:00:00,-0.008015,1.97513,1.9671,NaN,55.33
19-Mar-2013 06:30:00,201303190630,19-Mar-2013 06:30:00,-0,1.95103,2.2928,NaN,18.645
19-Mar-2013 07:00:00,201303190700,19-Mar-2013 07:00:00,-0.20517,1.95395,1.7488,NaN,31.814
19-Mar-2013 07:30:00,201303190730,19-Mar-2013 07:30:00,-1.1208,1.98185,0.86101,NaN,40.293
19-Mar-2013 08:00:00,201303190800,19-Mar-2013 08:00:00,-0.36146,2.04042,1.679,NaN,6.613
19-Mar-2013 08:30:00,201303190830,19-Mar-2013 08:30:00,-0.75824,2.05942,1.3012,NaN,21.993
19-Mar-2013 09:00:00,201303190900,19-Mar-2013 09:00:00,-1.9808,2.07844,0.097602,NaN,70.758
19-Mar-2013 09:30:00,201303190930,19-Mar-2013 09:30:00,-3.1706,2.13734,-1.0333,26.862,26.862
19-Mar-2013 10:00:00,201303191000,19-Mar-2013 10:00:00,-2.7837,2.17046,-0.61322,NaN,18.993
19-Mar-2013 10:30:00,201303191030,19-Mar-2013 10:30:00,-2.5195,2.23871,-0.28076,NaN,17.064
19-Mar-2013 11:00:00,201303191100,19-Mar-2013 11:00:00,-2.7015,2.28321,-0.41826,22.386,22.386
19-Mar-2013 11:30:00,201303191130,19-Mar-2013 11:30:00,-1.9783,2.33059,0.35234,25.257,25.257
19-Mar-2013 12:00:00,201303191200,19-Mar-2013 12:00:00,-3.063,2.39,-0.67305,26.753,26.753
19-Mar-2013 12:30:00,201303191230,19-Mar-2013 12:30:00,-2.2636,2.42905,0.16543,25.686,25.686
19-Mar-2013 13:00:00,201303191300,19-Mar-2013 13:00:00,-2.2242,2.45404,0.22989,31.263,31.263
19-Mar-2013 13:30:00,201303191330,19-Mar-2013 13:30:00,-2.0755,2.49949,0.42401,31.653,31.653
19-Mar-2013 14:00:00,201303191400,19-Mar-2013 14:00:00,-3.2044,2.56612,-0.63828,NaN,-14.846
19-Mar-2013 14:30:00,201303191430,19-Mar-2013 14:30:00,-7.6161,2.55876,-5.0573,2.007,2.007
19-Mar-2013 15:00:00,201303191500,19-Mar-2013 15:00:00,-1.5183,2.46742,0.94916,NaN,12.875
19-Mar-2013 15:30:00,201303191530,19-Mar-2013 15:30:00,-1.5432,2.43459,0.89137,NaN,17.241
19-Mar-2013 16:00:00,201303191600,19-Mar-2013 16:00:00,-5.1116,2.40667,-2.7049,NaN,25.29
19-Mar-2013 16:30:00,201303191630,19-Mar-2013 16:30:00,-3.7755,2.34482,-1.4307,47.407,47.407
19-Mar-2013 17:00:00,201303191700,19-Mar-2013 17:00:00,-1.284,2.31615,1.0322,NaN,30.534
19-Mar-2013 17:30:00,201303191730,19-Mar-2013 17:30:00,-0,2.3023,2.6173,42.501,42.501
19-Mar-2013 18:00:00,201303191800,19-Mar-2013 18:00:00,-1.0144,2.28562,1.2712,25.951,25.951
19-Mar-2013 18:30:00,201303191830,19-Mar-2013 18:30:00,-0.038234,2.26539,2.2272,36.72,36.72
19-Mar-2013 19:00:00,201303191900,19-Mar-2013 19:00:00,-0.081402,2.24515,2.1637,33.333,33.333
19-Mar-2013 19:30:00,201303191930,19-Mar-2013 19:30:00,-0.19829,2.19876,2.0005,32.337,32.337
19-Mar-2013 20:00:00,201303192000,19-Mar-2013 20:00:00,-0,2.17497,2.6753,26.4,26.4
19-Mar-2013 20:30:00,201303192030,19-Mar-2013 20:30:00,-0.23735,2.14483,1.9075,17.481,17.481
19-Mar-2013 21:00:00,201303192100,19-Mar-2013 21:00:00,-0.34925,2.12951,1.7803,13.6,13.6
19-Mar-2013 21:30:00,201303192130,19-Mar-2013 21:30:00,-0.39834,2.11559,1.7172,11.035,11.035
19-Mar-2013 22:00:00,201303192200,19-Mar-2013 22:00:00,-0,2.10378,2.2568,37.141,37.141
19-Mar-2013 22:30:00,201303192230,19-Mar-2013 22:30:00,-0,2.10821,2.2106,26.16,26.16
19-Mar-2013 23:00:00,201303192300,19-Mar-2013 23:00:00,-0,2.07451,2.2196,NaN,52.054
19-Mar-2013 23:30:00,201303192330,19-Mar-2013 23:30:00,-0,2.09093,2.2208,NaN,50.43
20-Mar-2013 00:00:00,201303200000,20-Mar-2013 00:00:00,-0,2.08051,2.2307,NaN,51.534
20-Mar-2013 00:30:00,201303200030,20-Mar-2013 00:30:00,-0,2.03128,2.0429,NaN,53.556
20-Mar-2013 01:00:00,201303200100,20-Mar-2013 01:00:00,-0.046065,2.00254,1.9565,NaN,53.405
20-Mar-2013 01:30:00,201303200130,20-Mar-2013 01:30:00,-0,2.03583,2.0418,NaN,52.913
20-Mar-2013 02:00:00,201303200200,20-Mar-2013 02:00:00,-0,2.07626,6.5673,NaN,NaN
20-Mar-2013 02:30:00,201303200230,20-Mar-2013 02:30:00,-0,2.0637,2.1307,NaN,NaN
20-Mar-2013 03:00:00,201303200300,20-Mar-2013 03:00:00,-0,2.01935,2.3896,NaN,NaN
20-Mar-2013 03:30:00,201303200330,20-Mar-2013 03:30:00,-0,1.99902,2.1351,102.629,102.63
20-Mar-2013 04:00:00,201303200400,20-Mar-2013 04:00:00,-0.75114,2.00481,1.2537,70.544,70.544
20-Mar-2013 04:30:00,201303200430,20-Mar-2013 04:30:00,-0.14037,2.01414,1.8738,NaN,44.896
20-Mar-2013 05:00:00,201303200500,20-Mar-2013 05:00:00,-0.44134,2.04966,1.6083,NaN,45.252
20-Mar-2013 05:30:00,201303200530,20-Mar-2013 05:30:00,-0,2.00947,2.1323,NaN,43.343
20-Mar-2013 06:00:00,201303200600,20-Mar-2013 06:00:00,-0.35508,1.9764,1.6213,155.512,NaN
20-Mar-2013 06:30:00,201303200630,20-Mar-2013 06:30:00,-0,1.95958,2.5815,133.24,NaN
20-Mar-2013 07:00:00,201303200700,20-Mar-2013 07:00:00,-0.44301,1.94699,1.504,NaN,NaN
20-Mar-2013 07:30:00,201303200730,20-Mar-2013 07:30:00,-0,1.94358,2.1472,NaN,NaN
20-Mar-2013 08:00:00,201303200800,20-Mar-2013 08:00:00,-0.85411,1.95146,1.0973,75.592,75.592
20-Mar-2013 08:30:00,201303200830,20-Mar-2013 08:30:00,-1.5549,1.95652,0.4016,57.176,57.176
20-Mar-2013 09:00:00,201303200900,20-Mar-2013 09:00:00,-1.3344,1.96725,0.63289,NaN,NaN
20-Mar-2013 09:30:00,201303200930,20-Mar-2013 09:30:00,-0.75678,1.95676,1.2,NaN,35.239
20-Mar-2013 10:00:00,201303201000,20-Mar-2013 10:00:00,-1.1953,2.38274,1.1875,NaN,27.758
20-Mar-2013 10:30:00,201303201030,20-Mar-2013 10:30:00,-1.7843,2.28268,0.4984,NaN,33.219
20-Mar-2013 11:00:00,201303201100,20-Mar-2013 11:00:00,-2.1845,2.23853,0.05405,NaN,19.102
20-Mar-2013 11:30:00,201303201130,20-Mar-2013 11:30:00,-1.7446,2.23446,0.48982,NaN,19.486
20-Mar-2013 12:00:00,201303201200,20-Mar-2013 12:00:00,-3.6351,1.91487,-1.7202,NaN,NaN
20-Mar-2013 12:30:00,201303201230,20-Mar-2013 12:30:00,-8.0674,2.01353,-6.0539,NaN,131.11
20-Mar-2013 13:00:00,201303201300,20-Mar-2013 13:00:00,-3.3573,2.07991,-1.2774,22.871,22.871
20-Mar-2013 13:30:00,201303201330,20-Mar-2013 13:30:00,-4.2264,2.14795,-2.0785,12.754,12.754
20-Mar-2013 14:00:00,201303201400,20-Mar-2013 14:00:00,-2.9868,2.24706,-0.73973,21.379,21.379
20-Mar-2013 14:30:00,201303201430,20-Mar-2013 14:30:00,-2.1387,2.28531,0.14658,NaN,26.204
20-Mar-2013 15:00:00,201303201500,20-Mar-2013 15:00:00,-2.0852,2.29487,0.20969,NaN,12.689
20-Mar-2013 15:30:00,201303201530,20-Mar-2013 15:30:00,-3.2139,2.30873,-0.90517,NaN,1.6803
20-Mar-2013 16:00:00,201303201600,20-Mar-2013 16:00:00,-1.9247,2.3556,0.43089,91.725,91.725
20-Mar-2013 16:30:00,201303201630,20-Mar-2013 16:30:00,-2.0014,2.36586,0.36445,63.412,63.412
20-Mar-2013 17:00:00,201303201700,20-Mar-2013 17:00:00,-2.2462,2.37253,0.12638,45.929,45.929
20-Mar-2013 17:30:00,201303201730,20-Mar-2013 17:30:00,-1.172,2.33543,1.1634,40.694,40.694
20-Mar-2013 18:00:00,201303201800,20-Mar-2013 18:00:00,-0.89354,2.28833,1.3948,71.779,71.779
20-Mar-2013 18:30:00,201303201830,20-Mar-2013 18:30:00,-1.2562,2.18979,0.93363,24.279,24.279
20-Mar-2013 19:00:00,201303201900,20-Mar-2013 19:00:00,-0.37255,2.0588,1.6863,NaN,59.928
20-Mar-2013 19:30:00,201303201930,20-Mar-2013 19:30:00,-0.30517,1.9994,1.6942,NaN,43.481
20-Mar-2013 20:00:00,201303202000,20-Mar-2013 20:00:00,-0.21218,1.96213,1.7499,NaN,9.8383
20-Mar-2013 20:30:00,201303202030,20-Mar-2013 20:30:00,-0.10469,1.92424,1.8195,NaN,10.399
20-Mar-2013 21:00:00,201303202100,20-Mar-2013 21:00:00,-0.083048,1.90618,1.8231,NaN,9.2008
20-Mar-2013 21:30:00,201303202130,20-Mar-2013 21:30:00,-0.047714,1.87407,1.8264,NaN,43.036
20-Mar-2013 22:00:00,201303202200,20-Mar-2013 22:00:00,-0.060298,1.8245,1.7642,NaN,33.845
20-Mar-2013 22:30:00,201303202230,20-Mar-2013 22:30:00,-0.0048932,1.7933,1.7884,NaN,27.916
20-Mar-2013 23:00:00,201303202300,20-Mar-2013 23:00:00,-0,1.7615,6.034,NaN,25.943
20-Mar-2013 23:30:00,201303202330,20-Mar-2013 23:30:00,-0.0020251,1.79044,1.7884,NaN,28.138
21-Mar-2013 00:00:00,201303210000,21-Mar-2013 00:00:00,-0,1.74472,1.7798,NaN,25.498
21-Mar-2013 00:30:00,201303210030,21-Mar-2013 00:30:00,-0,1.75269,1.8496,NaN,25.556
21-Mar-2013 01:00:00,201303210100,21-Mar-2013 01:00:00,-0,1.72867,1.8066,NaN,26.371
21-Mar-2013 01:30:00,201303210130,21-Mar-2013 01:30:00,-0,1.73942,1.8496,NaN,25.556
21-Mar-2013 02:00:00,201303210200,21-Mar-2013 02:00:00,-0,1.69324,1.8478,NaN,28.248
21-Mar-2013 02:30:00,201303210230,21-Mar-2013 02:30:00,-0,1.65902,1.7941,NaN,30.592
21-Mar-2013 03:00:00,201303210300,21-Mar-2013 03:00:00,-0,1.63454,1.753,NaN,31.192
21-Mar-2013 03:30:00,201303210330,21-Mar-2013 03:30:00,-0,1.61907,1.7,NaN,35.211
21-Mar-2013 04:00:00,201303210400,21-Mar-2013 04:00:00,-0,1.5954,1.6922,NaN,39.668
21-Mar-2013 04:30:00,201303210430,21-Mar-2013 04:30:00,-0,1.60534,1.6922,NaN,39.668
21-Mar-2013 05:00:00,201303210500,21-Mar-2013 05:00:00,-0.03663,1.56806,1.5314,NaN,44.336
21-Mar-2013 05:30:00,201303210530,21-Mar-2013 05:30:00,-0.040964,1.58343,1.5425,NaN,39.668
21-Mar-2013 06:00:00,201303210600,21-Mar-2013 06:00:00,-0.048609,1.55443,1.5058,NaN,45.178
21-Mar-2013 06:30:00,201303210630,21-Mar-2013 06:30:00,-1.0086,1.53097,0.52233,-5.582,-5.582
21-Mar-2013 07:00:00,201303210700,21-Mar-2013 07:00:00,-0,1.55512,4.6719,NaN,75.569
21-Mar-2013 07:30:00,201303210730,21-Mar-2013 07:30:00,-0.5509,1.60531,1.0544,NaN,27.65
21-Mar-2013 08:00:00,201303210800,21-Mar-2013 08:00:00,-1.1335,1.64958,0.51603,NaN,10.781
21-Mar-2013 08:30:00,201303210830,21-Mar-2013 08:30:00,-1.4511,1.7675,0.31638,62.314,62.314
21-Mar-2013 09:00:00,201303210900,21-Mar-2013 09:00:00,-3.4383,1.85851,-1.5798,NaN,54.021
21-Mar-2013 09:30:00,201303210930,21-Mar-2013 09:30:00,-2.7614,1.92122,-0.84021,NaN,31.332
21-Mar-2013 10:00:00,201303211000,21-Mar-2013 10:00:00,-2.1706,1.96652,-0.20406,NaN,9.08
21-Mar-2013 10:30:00,201303211030,21-Mar-2013 10:30:00,-2.897,2.00979,-0.88726,NaN,23.876
21-Mar-2013 11:00:00,201303211100,21-Mar-2013 11:00:00,-1.4658,2.04749,0.58171,NaN,20.127
21-Mar-2013 11:30:00,201303211130,21-Mar-2013 11:30:00,-1.8419,2.07532,0.23338,NaN,16.6
21-Mar-2013 12:00:00,201303211200,21-Mar-2013 12:00:00,-3.4701,2.09043,-1.3796,NaN,28.779
21-Mar-2013 12:30:00,201303211230,21-Mar-2013 12:30:00,-3.9825,2.14592,-1.8366,NaN,14.404
21-Mar-2013 13:00:00,201303211300,21-Mar-2013 13:00:00,-6.1616,2.17594,-3.9857,NaN,17.267
21-Mar-2013 13:30:00,201303211330,21-Mar-2013 13:30:00,-5.3761,2.19108,-3.185,18.502,18.502
21-Mar-2013 14:00:00,201303211400,21-Mar-2013 14:00:00,-3.8037,2.18847,-1.6152,21.801,21.801
21-Mar-2013 14:30:00,201303211430,21-Mar-2013 14:30:00,-3.5369,2.15044,-1.3865,19.36,19.36
21-Mar-2013 15:00:00,201303211500,21-Mar-2013 15:00:00,-2.2371,2.0955,-0.14164,NaN,17.209
21-Mar-2013 15:30:00,201303211530,21-Mar-2013 15:30:00,-4.6272,2.06538,-2.5618,NaN,19.168
21-Mar-2013 16:00:00,201303211600,21-Mar-2013 16:00:00,-2.8133,2.096,-0.71725,NaN,45.299
21-Mar-2013 16:30:00,201303211630,21-Mar-2013 16:30:00,-3.2552,2.10968,-1.1455,10.654,10.654
21-Mar-2013 17:00:00,201303211700,21-Mar-2013 17:00:00,-2.2721,2.1071,-0.16504,NaN,54.406
21-Mar-2013 17:30:00,201303211730,21-Mar-2013 17:30:00,-2.6427,2.02764,-0.61506,15.113,15.113
21-Mar-2013 18:00:00,201303211800,21-Mar-2013 18:00:00,-1.1225,1.99554,0.87304,33.23,33.23
21-Mar-2013 18:30:00,201303211830,21-Mar-2013 18:30:00,-1.1174,1.97684,0.85942,30.117,30.117
21-Mar-2013 19:00:00,201303211900,21-Mar-2013 19:00:00,-0.22673,1.89934,1.6726,NaN,61.757
21-Mar-2013 19:30:00,201303211930,21-Mar-2013 19:30:00,-0.0040615,1.88915,1.8851,22.199,22.199
21-Mar-2013 20:00:00,201303212000,21-Mar-2013 20:00:00,-0.34116,1.88036,1.5392,18.312,18.312
21-Mar-2013 20:30:00,201303212030,21-Mar-2013 20:30:00,-0,1.86112,2.3912,24.557,24.557
21-Mar-2013 21:00:00,201303212100,21-Mar-2013 21:00:00,-0.27642,1.844,1.5676,27.627,27.627
21-Mar-2013 21:30:00,201303212130,21-Mar-2013 21:30:00,-0.3131,1.85753,1.5444,25.122,25.122
21-Mar-2013 22:00:00,201303212200,21-Mar-2013 22:00:00,-0.48832,1.86339,1.3751,29.527,29.527
21-Mar-2013 22:30:00,201303212230,21-Mar-2013 22:30:00,-0.24696,1.86647,1.6195,28.952,28.952
21-Mar-2013 23:00:00,201303212300,21-Mar-2013 23:00:00,-0.73589,1.87164,1.1358,25.469,25.469
21-Mar-2013 23:30:00,201303212330,21-Mar-2013 23:30:00,-0.66395,1.88866,1.2247,22.547,22.547
22-Mar-2013 00:00:00,201303220000,22-Mar-2013 00:00:00,-0.088244,1.86525,1.777,NaN,42.42
22-Mar-2013 00:30:00,201303220030,22-Mar-2013 00:30:00,-0.091376,1.85302,1.7616,NaN,38.499
22-Mar-2013 01:00:00,201303220100,22-Mar-2013 01:00:00,-0.067954,1.84845,1.7805,NaN,39.202
